category	parent	database	scope	aspect	source	uniprot	genesymbol	entity_type	consensus_score	transmitter	receiver	secreted	plasma_membrane_transmembrane	plasma_membrane_peripheral
receptor	receptor	OmniPath	generic	functional	composite	Q8TDX7	NEK7	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P43250	GRK6	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A6NFH5	FABP12	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q07325	CXCL9	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A0A0C4DH43	IGHV2-70D	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9NTG7	SIRT3	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O43749	OR1F1	protein	5	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O00253	AGRP	protein	0	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P49760	CLK2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8TDU9	RXFP4	protein	18	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O15431	SLC31A1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P43166	CA7	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P08582	MELTF	protein	1	FALSE	TRUE	FALSE	FALSE	TRUE
receptor	receptor	OmniPath	generic	functional	composite	Q9BXM7	PINK1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q86T13	CLEC14A	protein	2	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8WV83	SLC35F5	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P23443	RPS6KB1	protein	2	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8N2K0	ABHD12	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NGY2	OR6K2	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NGS2	OR1J2	protein	3	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O43613	HCRTR1	protein	18	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q96AM1	MRGPRF	protein	6	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q6ZMQ8	AATK	protein	3	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P12104	FABP2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P43628	KIR2DL3	protein	13	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P63244	RACK1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P49771	FLT3LG	protein	1	FALSE	TRUE	TRUE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q13002	GRIK2	protein	3	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O95452	GJB6	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P0DTE0	TAS2R36	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P11509	CYP2A6	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q5SZI1	LDLRAD2	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NH06	OR1P1	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P48061	CXCL12	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A0A075B6T6	TRAV12-2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q13443	ADAM9	protein	3	FALSE	TRUE	TRUE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O15539	RGS5	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9Y6A2	CYP46A1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O94910	ADGRL1	protein	12	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9BX79	STRA6	protein	10	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P23141	CES1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NBS3	SLC4A11	protein	2	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9UEE5	STK17A	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9Y3Q0	NAALAD2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P0DMU2	OR8G3P	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P56539	CAV3	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O15245	SLC22A1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O95271	TNKS	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8TE56	ADAMTS17	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P10276	RARA	protein	3	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q99467	CD180	protein	8	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9BY66	KDM5D	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9Y3S1	WNK2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P46531	NOTCH1	protein	21	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9HBR0	SLC38A10	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q6PXP3	SLC2A7	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P48735	IDH2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O95467	GNAS	protein	0	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P32246	CCR1	protein	21	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9Y5Y4	PTGDR2	protein	14	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P01814	IGHV2-70	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8WZ92	OR5P2	protein	5	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P54868	HMGCS2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O15164	TRIM24	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9Y3Q4	HCN4	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q96T55	KCNK16	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P59533	TAS2R38	protein	5	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q13651	IL10RA	protein	20	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q53GD3	SLC44A4	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P49798	RGS4	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q13224	GRIN2B	protein	6	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P62937	PPIA	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P14735	IDE	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9NQA5	TRPV5	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q92633	LPAR1	protein	14	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P0DPD6	ECE2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q13467	FZD5	protein	21	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NGA8	OR4F17	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8IZP9	ADGRG2	protein	6	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NFM4	ADCY4	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A0A0J9YX35	IGHV3-64D	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q14957	GRIN2C	protein	12	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O95858	TSPAN15	protein	4	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P01008	SERPINC1	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q00722	PLCB2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P40197	GP5	protein	1	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q16566	CAMK4	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9UQ49	NEU3	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NG83	OR2M3	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q13336	SLC14A1	protein	1	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q14943	KIR3DS1	protein	6	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q13410	BTN1A1	protein	3	FALSE	TRUE	TRUE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9HCM2	PLXNA4	protein	16	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O43353	RIPK2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A0JD32	TRAV38-2DV8	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q96JQ5	MS4A4A	protein	2	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8TCZ2	CD99L2	protein	1	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O15496	PLA2G10	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NI22	MCFD2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q96MS0	ROBO3	protein	10	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O75223	GGCT	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P30530	AXL	protein	21	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q14831	GRM7	protein	8	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q08345	DDR1	protein	17	FALSE	TRUE	TRUE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9P126	CLEC1B	protein	5	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P50895	BCAM	protein	10	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9NYV4	CDK12	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9H461	FZD8	protein	20	FALSE	TRUE	TRUE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A0A0G2JMI3	IGHV1-69-2	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9BXR5	TLR10	protein	6	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q93052	LPP	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P31350	RRM2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P08246	ELANE	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P51589	CYP2J2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q5TFQ8	SIRPB1	protein	1	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O60674	JAK2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8N474	SFRP1	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q15399	TLR1	protein	8	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9BXC0	HCAR1	protein	5	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O15357	INPPL1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O14929	HAT1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q16549	PCSK7	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9UBX3	SLC25A10	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9H208	OR10A2	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q14108	SCARB2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P48775	TDO2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9H2E6	SEMA6A	protein	2	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9NZT2	OGFR	protein	11	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O00206	TLR4	protein	18	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q6PCB7	SLC27A1	protein	1	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P13385	TDGF1	protein	2	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P14784	IL2RB	protein	17	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P47888	OR3A3	protein	5	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q86UG4	SLCO6A1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P46734	MAP2K3	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8IWQ3	BRSK2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NH48	OR5B3	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q15165	PON2	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P02753	RBP4	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P34972	CNR2	protein	8	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NG77	OR2T12	protein	5	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P42345	MTOR	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NGG5	OR8K1	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A0A0B4J279	TRAV21	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A0A0C4DH28	TRGV4	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P46091	CMKLR2	protein	16	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NCW0	KREMEN2	protein	10	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P48145	NPBWR1	protein	15	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q06136	KDSR	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q14289	PTK2B	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P14222	PRF1	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P49354	FNTA	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	B7Z379	NA	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q96EP9	SLC10A4	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q13946	PDE7A	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P78552	IL13RA1	protein	22	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q59H18	TNNI3K	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O14924	RGS12	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8IXJ6	SIRT2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9UBF8	PI4KB	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P23434	GCSH	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O95140	MFN2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9Y2R2	PTPN22	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O60911	CTSV	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8TDS5	OXER1	protein	6	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q5VST9	OBSCN	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A0A0A0MS04	TRBV6-7	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O60885	BRD4	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q7Z695	ADCK2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P0DPF4	TRAV35	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P15538	CYP11B1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O15244	SLC22A2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O75084	FZD7	protein	20	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A6NND4	OR2AT4	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P48960	ADGRE5	protein	13	FALSE	TRUE	TRUE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q6IQ55	TTBK2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P28065	PSMB9	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O14983	ATP2A1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A0A075B6Q5	IGHV3-64	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q08116	RGS1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NGE5	OR10A7	protein	5	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q96D31	ORAI1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9H3T3	SEMA6B	protein	1	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q15788	NCOA1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P45844	ABCG1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P31213	SRD5A2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q00537	CDK17	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q6ZS82	RGS9BP	protein	0	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P41439	FOLR3	protein	3	FALSE	TRUE	TRUE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A0A0A6YYJ7	TRAV8-3	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A0A0J9YXY3	TRBV6-2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9UJ42	GPR160	protein	4	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P28039	AOAH	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P51813	BMX	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q15131	CDK10	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P27361	MAPK3	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O60906	SMPD2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q06203	PPAT	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NGI7	OR10V1	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P51575	P2RX1	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q96T68	SETDB2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A4QPB2	LRP5L	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NH89	OR5AK3P	protein	2	FALSE	TRUE	FALSE	FALSE	FALSE
